source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,distance_pc,distance_ly,x_pc,y_pc,z_pc,x_au,y_au,z_au,bp_rp
3016424530632449280,82.98274667917148,-7.301559457042783,2.456718407704508,0.14029346,17.511282,-0.7035268879099126,-4.885023711195623,4.5462146,4.4143147,4.807469,,,210.43564103926303,-20.983057086581585,407.0470579224313,1327.6084022374848,49.32496785814165,400.72200807470034,-51.732264146084255,10174004.926215824,82654847.2554585,-10670545.428032825,-0.39315414
3235897703054775936,81.70929343540975,3.0956682931066135,2.9942780022218387,0.15331578,19.530134,1.0309516543118633,-1.0186859139323179,4.5534735,4.446615,4.7654867,,,200.08708012973815,-17.219119570843738,333.97032582077276,1089.2642558839996,48.08681096643633,329.9978145968035,18.035506681128183,9918616.735150663,68066935.20823364,3720090.2866946086,-0.3188715
3068999225306100480,119.93373161579888,-3.679597613872835,10.364491746961818,0.114399366,90.599205,-53.772327231946434,-2.687431411402875,4.560082,5.1861773,3.8117592,-29.264458,0.11958931,224.2379017376264,13.385855698186882,96.4832646321643,314.6859565936818,-48.04570878534135,83.44033393929473,-6.1920023815726015,-9910138.80174093,17210804.292563844,-1277192.1699866108,1.374418
3002489423346145408,100.48508738345653,-9.167734831182946,9.511096924550584,0.15860306,59.967926,33.05212867433608,-45.011326056473436,4.574318,5.4562016,3.6502466,-0.3123332,0.12319427,220.04839064880917,-6.26056450248162,105.14034374087211,342.9215395314788,-18.888990762373762,102.06412048245609,-16.75151396353157,-3896134.0151368165,21052236.01087443,-3455247.7778941304,1.8059549
3228743421412376704,76.34886739642991,1.1776099338614843,2.0397879427330197,0.15853253,12.866684,8.533064219846377,-3.6798215174242026,4.5757837,6.33176,3.3593097,,,199.0092494724976,-22.81787091565335,490.2470394349646,1598.970133939503,115.67848621689147,476.2973161583428,10.075421662435454,23860400.517900795,98243373.51572125,2078204.8945704466,2.9724503
3393870689010191744,77.92320767970409,16.045707753738206,8.261306491576097,0.103337675,79.94477,5.194576702506826,7.375630306450441,4.57964,5.4288716,3.6740794,-7.48622,0.12883088,186.62894583376158,-13.566496930992654,121.04622931248002,394.79953967641234,24.3389468608653,113.7558315788048,33.45767592478697,5020268.15250069,23463824.531970847,6901141.033837055,1.7547922
3409207536188836352,75.77426596731988,21.58977916305356,18.385106095758662,0.17715909,103.77738,67.39141151611325,-40.95750272001636,4.583001,4.664591,4.4400234,41.64078,0.22121893,180.77189028867235,-12.064468217062307,54.39185364454841,177.40229417291332,12.42864699371711,49.02493325856864,20.01395502614192,2563592.461001543,10112118.347741608,4128174.5507598887,0.22456741
2949326146358060416,104.02768626148816,-14.043402533581608,3.421917408379425,0.09374645,36.50183,-1.1064889251859162,6.382673259372397,4.5929117,5.3691015,3.741724,18.269094,0.12453355,225.99128659432876,-5.338816149833838,292.233821176177,953.1381417953718,-68.7176730206783,275.04526878020675,-70.91253609536722,-14174037.494381646,56732159.0061672,-14626760.500678917,1.6273775
875981845857570304,120.87941971270504,27.7941453867541,12.747518365271755,0.32402533,39.341118,-32.31463018114105,-46.22097726953001,4.6111827,5.186404,3.9092832,-13.86005,0.8947887,193.89822614407282,27.140621587009008,78.4466412477831,255.85842722811944,-35.61639196348643,59.55919325336973,36.57937459237709,-7346408.178768488,12284965.441922816,7545037.603897991,1.2771211
182640361821885440,81.9120102569552,34.47570666443864,6.435932942088573,0.10952067,58.764553,-1.0503769073215516,-38.93427928422077,4.629645,5.34193,3.8174064,30.350712,0.17883508,173.27588600181832,-0.23979710775310367,155.37762885321214,506.7734591624826,18.021185584396047,126.81400621375519,87.95255679169857,3717136.3484554477,26157266.389763013,18141517.06384369,1.5245235
3059491988786433536,107.55700421152144,-4.236140484834375,16.81100939568404,0.07009748,239.82329,-0.4598688439605496,217.45219078566484,4.632417,5.149992,3.954984,77.810074,0.121413186,218.84734832367263,2.2353647832612342,59.48482785672193,194.01333514436996,-17.894845681186396,56.55892655025769,-4.393981187137876,-3691076.8728298503,11666116.012457151,-906323.6771326438,1.195008
2993876570803825664,91.53877125016398,-14.935196932716986,19.499130927571603,0.11703976,166.60262,-17.00505163982707,13.152253156212744,4.6362815,4.6653023,4.5904465,28.02863,0.54751694,221.50848946906788,-16.637905848673906,51.28433691298562,167.26694190191736,-1.3306353699533073,49.533977089957766,-13.217327103782674,-274463.2464401572,10217116.174868584,-2726269.410900275,0.074855804
3294429586086462848,73.72405121676421,10.150263870053438,27.006698257577813,0.18064722,149.49965,40.78252342076666,-128.34468332078507,4.6363325,4.6684756,4.540912,18.220161,0.3518976,189.3465839624606,-20.253446346750227,37.02785103393414,120.76855781823824,10.215145917486863,34.98758783233738,6.525430541362461,2107025.09093212,7216708.016645031,1345966.664680603,0.12756348
3393017330548004224,76.14236864858779,15.403964175539897,7.806759669030735,0.14018637,55.68844,17.431553477919525,-31.043026152287194,4.6403,4.6201854,4.651616,22.07505,0.68144405,186.18268511269628,-15.345121805348201,128.0941187375065,417.7866539095017,29.577731609018844,119.89820432599863,34.02472112162483,6100845.07225434,24730779.85505047,7018102.5013560485,-0.03143072
659211857132536960,127.89859598008834,18.094166548299846,7.557663930167999,0.10077212,74.99757,-59.63900424232796,-56.615281578019435,4.6407075,5.5965457,3.6692297,44.27553,0.1546273,206.77077813849317,29.97800244878939,132.3160184469556,431.5566331258525,-77.25784037017876,99.24708308888452,41.09466312477967,-15935573.45593389,20471180.339394648,8476382.717068033,1.927316
3222282691086558464,81.18678542582163,1.846446899728481,2.9321394722522793,0.12191846,24.050005,1.0469869361146436,0.43270748150018973,4.6411395,4.602082,4.647058,,,200.95804629617228,-18.28918120374459,341.04789675365095,1112.3481781358378,52.22609740951232,336.8461764845236,10.988904277417802,10772405.850310162,69479511.24442202,2266624.2089341534,-0.044976234
3309979154404035072,69.81913777991349,15.917885549178793,18.230829894846018,0.19464661,93.66117,81.92573483228713,-20.19515376217493,4.641709,4.7120986,4.4777966,39.81455,0.40157354,181.99511824624557,-19.97337102462059,54.85213815102882,178.90353970786953,18.19755472212244,49.510530961604864,15.043715823388721,3753515.094432969,10212280.063752422,3102989.125830405,0.23430204
2991407583086382592,91.24634511639586,-16.484452256410272,3.574193632202335,0.09918336,36.03622,-5.9549275985084655,-3.6802783362162357,4.6582184,5.0128827,4.053983,,,222.8669931517263,-17.52852833651176,279.78338694085335,912.5303035108096,-5.8354615515865005,268.21991458199506,-79.38997681195352,-1203650.3448584485,55324328.64659178,-16375358.165462092,0.9588995
3221269181884277504,80.44061364362146,-0.3824599223200895,2.8587254462644163,0.15811196,18.080387,-0.07712764229851093,1.563365766358336,4.6692405,4.587218,4.8225145,,,202.6340730194308,-20.0265296140596,349.8062401573857,1140.9140406477227,58.090954492894966,344.94114630688523,-2.335003992072142,11982119.45883181,71149218.6244073,-481629.145433986,-0.23529673
3159656089318576896,105.90862231366559,10.95176697337774,5.51062561724225,0.16480975,33.436283,-2.3257588717790947,-11.40185486829483,4.672274,5.3919926,3.848251,19.59236,0.12903097,204.50352180706645,7.649195874507217,181.46759904557663,591.8674623430909,-48.83507544074222,171.3389983272996,34.47568073672812,-10072957.36178006,35341205.25021478,7111119.598879164,1.5437415
3155059306081172992,108.91439297203007,7.977756338340574,5.78959034606704,0.13516644,42.833046,23.088380146637498,2.8406461462754757,4.6743164,6.0678253,3.4950085,,,208.52545254690259,8.989541476853992,172.7237922246633,563.3490117682728,-55.44742980807526,161.81603539217718,23.97210082793903,-11436853.352561262,33376953.147856563,4944600.726687284,2.5728168
868802550325278336,116.02874660307612,25.78407088430397,5.0246524233166445,0.078382395,64.10435,-13.326048777268777,-20.07873074785762,4.6903043,5.553533,3.776018,0.9649409,0.1734933,194.41870146932254,22.39078138117953,199.0187411490496,649.1115653820941,-78.63883243578215,161.02839793220485,86.56932725323017,-16220423.516433114,33214491.25997704,17856205.491438035,1.7775152
873217295669693952,112.45302715083615,27.916023564899124,7.717975698153333,0.35238165,21.90232,-29.312401981978034,-21.779265324414435,4.6931624,5.255656,4.0165725,,,191.07322527255576,20.154009559469642,129.56765337305586,422.59267553542406,-43.72687670782663,105.81129415456671,60.66058921008467,-9019315.74112578,21825146.061400637,12512144.66526381,1.2390833
3414635344059244032,79.819245998672,22.09617227187294,14.010789709283745,0.09947055,140.85365,11.173087418016188,-75.07717099997859,4.702397,5.17219,4.0818543,17.776825,0.123110965,182.53732550540596,-8.697310874732729,71.37356428505854,232.7891623295755,11.689006154060877,65.09020737250006,26.848048683072836,2411030.586700173,13425818.996188495,5537807.553092575,1.0903358
